date,title,short_description,article_link,image,byline,alt,outlet
2019-10-23 15:07:00,Honda speeds up European electrification plans,"Three years earlier than initially announced, Honda intends to electrify all its core models in Europe. After the premiere of the Honda e, another fully electric model is set to follow.",https://www.electrive.com/2019/10/23/honda-is-speeding-up-their-european-electrification-plans/,https://www.electrive.com/wp-content/uploads/2019/10/honda-jazz-hybrid-2019-05-min.png,,Image not found,electrive
2019-10-23 13:32:00,Nissan presents new electric SUV Ariya,"At the Tokyo Motor Show, Nissan presented the all-electric concept Ariya. The electric SUV is a concept car, but already provides a pretty concrete outlook on a future production model, which is expected in about two years.",https://www.electrive.com/2019/10/23/nissan-presents-new-electric-suv-ariya/,https://www.electrive.com/wp-content/uploads/2019/10/nissan-ariya-concept-2019-01-min.png,,Image not found,electrive
2019-10-23 12:55:00,Mazda introduces their first electric car MX-30,"Mazda has now officially unveiled its first battery-electric model. The electric SUV MX-30 is equipped with a 35.5 kWh battery and can now be reserved. However, sales in Europe will not start until late 2020, with a First Edition starting at 33,990 euros in Germany.",https://www.electrive.com/2019/10/23/mazda-introduces-their-first-bev/,https://www.electrive.com/wp-content/uploads/2019/10/mazda-mx-30-bev-2019-06-min.png,,Image not found,electrive
2019-10-22 13:52:00,Audi rumoured to plan TT successor to rival Model 3,"According to a German media report, the Audi TT could have a purely electric successor. The basic sporty design is to be retained, but concept changes will include more than just the drive technology. In addition, Audi is apparently planning a direct rival to the Tesla Model 3.",https://www.electrive.com/2019/10/22/audi-rumoured-to-plan-tt-successor-to-rival-model-3/,https://www.electrive.com/wp-content/uploads/2019/10/audi-tt-symbolic-picture-min.png,,Image not found,electrive
2019-10-21 12:43:00,Audi to release A6 plug-in hybrid,"Audi is expanding its range of electrified models to include the A6 55 TFSI e quattro. However, the plug-in hybrid can only be ordered for the limousine of the popular company car model – from just under 69,000 euros.",https://www.electrive.com/2019/10/21/audi-to-release-a6-plug-in-hybrid/,https://www.electrive.com/wp-content/uploads/2019/10/audi-a6-55-tfsi-e-quattro-phev-2019-03-min.png,,Image not found,electrive
2019-10-21 12:36:00,Toyota introduces their e-TNGA platform,"New details have been revealed about the e-TNGA platform planned by Toyota for future battery-electric models. Toyota wants to cover different series based on the same platform – ranging from small electric cars with a range of 300 kilometres, up to larger electric SUVs with a range of 600 kilometres.",https://www.electrive.com/2019/10/21/toyota-introduces-their-e-tnga-platform/,https://www.electrive.com/wp-content/uploads/2019/06/toyota-bev-strategie-2019-min.png,,Image not found,electrive
2019-10-21 12:28:00,GM rumoured to electrify pickups & SUVs,General Motors is apparently planning a whole series of electric pickup trucks and SUVs to be produced at the Detroit-Hamtramck plant. This could result in significantly more electric models coming onto the market than expected.,https://www.electrive.com/2019/10/21/gm-rumoured-to-electrify-pickups-suvs/,https://www.electrive.com/wp-content/uploads/2019/10/hummer-symbolbild-2019-02-pixabay-min.png,,Image not found,electrive
2019-10-19 17:43:00,Zipse promises continuation of the BMW i3,"The new BMW boss Oliver Zipse has decided to continue the production of the electric model i3. After sales director, Pieter Nota had said in September that there were no plans for a successor to the i3, Zipse has now put a stop to rumours of a possible production stop.",https://www.electrive.com/2019/10/19/zipse-promises-continuation-of-the-bmw-i3/,https://www.electrive.com/wp-content/uploads/2018/09/bmw-i3-120-ah-2018-06-min.png,,Image not found,electrive
2019-10-19 13:07:00,Kia cannot bring new Soul EV to USA before 2021,In the USA this week Kia confirmed that its fully-electric Soul EV has been delayed and will not make the 2020 model year but will first hit markets in 2021.,https://www.electrive.com/2019/10/19/kia-cannot-bring-new-soul-ev-to-usa-before-2021/,https://www.electrive.com/wp-content/uploads/2019/04/kia-e-soul-2019-frankfurt-07.png,,Image not found,electrive
2019-10-18 14:36:00,USA Tesla deposit now 100 dollars,"Tesla now only requires a deposit of 100 dollars when customers order their electric cars in the USA. However, if the order is cancelled, the deposit will not be refunded. Also new are the prices for Tesla’s Model 3.",https://www.electrive.com/2019/10/18/usa-tesla-deposit-now-100-dollars/,https://www.electrive.com/wp-content/uploads/2019/10/tesla-model-3-model-x-symbolbild-2019-001-min.png,,Image not found,electrive
2019-10-17 13:46:00,Toyota announces serial-ready electric compact,"At next week’s Tokyo Motor Show Toyota will present a production-ready electric compact car that will be launched in Japan at the end of 2020. However, the still unnamed car is not intended for export.",https://www.electrive.com/2019/10/17/toyota-introduces-serial-ready-electric-compact/,https://www.electrive.com/wp-content/uploads/2019/10/toyota-ultra-compact-bev-concept-2019-01-min.png,,Image not found,electrive
2019-10-16 19:13:00,Volvo XC40 Recharge: Volvo’s first fully electric car expected in 2020,"Volvo presented its first battery-electric car, based on the compact SUV XC40. The model aptly named Recharge uses much technology from the Polestar 2, but it will be almost a year before the car is on the road.",https://www.electrive.com/2019/10/16/volvo-xc40-recharge-volvos-first-fully-electric-car-expected-in-2020/,https://www.electrive.com/wp-content/uploads/2019/10/volvo-xc40-recharge-bev-2019-03-min.png,,Image not found,electrive
2019-10-16 14:22:00,Audi to release plug-in hybrid A8,"Audi is equipping its luxury A8 series with a plug-in hybrid drive. The A8 L 60 TFSI e quattro offers 330 kW system power and a purely electric WLTP range of up to 46 kilometres. As with the A7 PHEV, Audi intends to compensate for the shorter range by making greater use of the EV […]",https://www.electrive.com/2019/10/16/audi-to-release-plug-in-hybrid-a8/,https://www.electrive.com/wp-content/uploads/2019/10/audi-a8-l-60-tfsi-e-quattro-phev-2019-02-min.png,,Image not found,electrive
2019-10-16 13:53:00,Volkswagen plans a third electric car kit using fuel cells,"In addition to MEB and PPE, Volkswagen is planning a third electric car kit that can also be equipped with a fuel cell. According to VW chief strategist Michael Jost, the new platform is to be used for all brands of the VW Group.",https://www.electrive.com/2019/10/16/volkswagen-plans-a-third-electric-car-kit/,https://www.electrive.com/wp-content/uploads/2018/05/audi-a7-h-tron-wasserstoff-brennstoffzelle.png,,Image not found,electrive
2019-10-16 13:26:00,When will Tesla release the Model Y?,"Tesla allegedly wants to accelerate the launch of its Model Y. When the model was presented, Tesla had announced that it would be launched in autumn 2020, but according to a media report it could be half a year earlier.",https://www.electrive.com/2019/10/16/tesla-may-be-releasing-the-model-y-sooner-than-expected/,https://www.electrive.com/wp-content/uploads/2019/03/Tesla-Model-Y-side-blue.jpg,,Image not found,electrive
2019-10-15 18:21:00,Direct eDrive: Universal drive for small series,"Jens Broedersdorff and Uwe Koenzen were looking for a powerful but compact electric motor for a sports car project. Because the drives available were too expensive, they developed an electric machine, which they found curiously applicable.",https://www.electrive.com/2019/10/15/direct-edrive-universal-drive-for-small-series/,https://www.electrive.com/wp-content/uploads/2019/10/thumbnail_20181219_141024.jpg,,Image not found,electrive
2019-10-15 14:36:00,CAM study finds US & China markets losing momentum,"In the two most important markets for e-mobility, new car sales have been slowing, as CAM has stated in its latest issue of the ‘Electromobility Report 2019’. Meanwhile, the Netherlands is turning into the fastest growing PEV economy.",https://www.electrive.com/2019/10/15/cam-study-finds-us-market-stagnating-china-losing-momentum/,https://www.electrive.com/wp-content/uploads/2019/09/xpeng-g3-2020-elektroauto-electric-car-china-03-min.png,,Image not found,electrive
2019-10-14 13:27:00,"Uniti One available to order for €17,760 in Sweden & UK","The Swedish electric car startup Uniti has published the price and specifications for its Uniti One compact electric car, which can now be configured and is to be delivered first in Sweden and the UK from mid-2020. The UK base price is 17,760 euros including the plug-in grant.",https://www.electrive.com/2019/10/14/uniti-one-available-to-order-for-e17760-in-sweden-uk/,https://www.electrive.com/wp-content/uploads/2019/10/uniti-one-2019-002-min.png,,Image not found,electrive
2019-10-14 13:02:00,Porsche presents third Taycan drive,"Porsche is presenting the third version of its electric sports car with the Taycan 4S, after the Taycan Turbo and Taycan Turbo S. The latest model is Porsche’s first electric sports car to be equipped with a Taycan Turbo drive.",https://www.electrive.com/2019/10/14/porsche-presents-third-taycan-drive/,https://www.electrive.com/wp-content/uploads/2019/10/porsche-taycan-4s-2019-05-min.png,,Image not found,electrive
