date,title,short_description,article_link,image,byline,alt,outlet
2019-11-30 09:00:00-05:00,"Rimac CEO rules out SUVs, says brand will stay focused on supercars","Meanwhile, the production version of the C_Two will be at the 2020 Geneva Motor Show",https://www.autoblog.com/2019/11/30/rimac-electric-supercar-no-suv/,https://s.aolcdn.com/os/ab/_cms/2019/11/26102039/Rimac-C_Two.jpg,Sven Gustafson,image not found,Autoblog
2019-11-30 08:39:00-05:00,"In  ride-hail boom, New York livery cabs feel squeezed and forgotten","There were nearly 22,000 livery cabs in New York in 2015, and there are approximately 9,600 now",https://www.autoblog.com/2019/11/30/new-york-livery-taxi-cab-struggles/,https://media-mbst-pub-ue1.s3.amazonaws.com/creatr-images/2019-09/062eb870-dc8f-11e9-bfbf-bf97130064ca,Associated Press,image not found,Autoblog
2019-11-29 13:00:00-05:00,Fisker Ocean will start at $379 per month under subscription service,"That?s lower than many other subscription services, but there are some buts",https://www.autoblog.com/2019/11/29/fisker-ocean-lease-pricing-reservations/,https://s.aolcdn.com/os/ab/_cms/2019/10/31090448/fisker-ocean-ev-front.jpg,Sven Gustafson,image not found,Autoblog
2019-11-28 08:30:00-05:00,Musashi Seimitsu and Aquarius sign deal to develop free piston engine,The engine can be used as an onboard power generator or as a standalone electricity generator,https://www.autoblog.com/2019/11/28/aquarius-engine-musashi-seimitsu-free-piston-linear-generator/,https://media-mbst-pub-ue1.s3.amazonaws.com/creatr-images/2019-11/a7a07f80-106b-11ea-bd44-a126b1df51c6,Reuters,image not found,Autoblog
2019-11-27 13:00:00-05:00,"Global Volkswagen e-Golf sales reach 100,000 before launch of ID.3",The model launched in 2014,https://www.autoblog.com/2019/11/27/volkswagen-electric-golf-sales-reach-100k/,https://s.aolcdn.com/os/ab/_cms/2019/11/27103710/volkswagen-e-golf.jpg,Tony Markovich,image not found,Autoblog
2019-11-27 09:30:00-05:00,"Tesla Cybertruck hits 250,000 preorders, according to Musk tweet",Potential buyers can book a truck with a fully refundable $100 deposit,https://www.autoblog.com/2019/11/27/tesla-cybertruck-250000-orders-elon-musk-tweet/,https://media-mbst-pub-ue1.s3.amazonaws.com/creatr-images/2019-11/168a1d30-111f-11ea-9e8f-cebfdfb77abb,Reuters,image not found,Autoblog
2019-11-27 09:16:00-05:00,"Going, going, gone: 2021 Ford Mustang Mach-E First Edition is sold out in U.S.",It's still available overseas,https://www.autoblog.com/2019/11/27/ford-mustang-mach-e-first-edition-sold-out/,https://s.aolcdn.com/os/ab/_cms/2019/11/20152916/2021-ford-mustang-mach-e-la-01.jpg,Ronan Glon,image not found,Autoblog
2019-11-27 09:05:00-05:00,BMW reaches cost savings agreement with workers to slash bonuses,Deal allows BMW 'to avoid drastic measures that others are currently taking',https://www.autoblog.com/2019/11/27/bmw-labor-agreement-cost-cutting/,https://media-mbst-pub-ue1.s3.amazonaws.com/creatr-images/2019-11/d3a73a90-111c-11ea-b4c7-505759c6c377,Reuters,image not found,Autoblog
2019-11-27 08:55:00-05:00,"Elon Musk won't settle 'pedo guy' defamation lawsuit, lawyer says",empty,https://www.autoblog.com/2019/11/27/elon-musk-tesla-pedo-guy-trial/,https://media-mbst-pub-ue1.s3.amazonaws.com/creatr-images/2019-11/258340e0-110c-11ea-bfa5-dda681a8f4ec,Reuters,image not found,Autoblog
2019-11-27 08:35:00-05:00,Lego's take on the Tesla Cybertruck comes with innovative roof racks,It's 'guaranteed shatterproof',https://www.autoblog.com/2019/11/27/lego-tesla-cybertruck-twitter-joke/,https://s.aolcdn.com/os/ab/_cms/2019/11/27082601/lego-cybertruck-joke.jpeg,TechCrunch,image not found,Autoblog
